ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
131,18,6,2,12,63,634.6,6120,1160.82,11250,198,319500
131,19,7,2,1,8,218.2,2100,2026.79,19590,329,582990
131,20,8,2,1,8,311.5,2940,1063.82,10350,202,299250
131,21,9,2,1,8,78.9,780,1647.63,15990,238,474090
131,23,11,2,5,12,1289.1,12780,1574.85,15090,178,428190
131,24,12,2,12,63,1664.8,16440,413.2,4050,62,126450
131,25,1,3,1,8,1859.1,18470,1804.6,17520,294,502050
131,26,2,3,9,49,2261.7,22200,3989.3,39150,284,1092150
131,27,3,3,1,8,2861.7,27750,1562.13,14880,301,446880
131,28,4,3,1,8,2774.7,27240,876.36,8550,184,261000
131,29,5,3,1,8,690.9,6810,783.31,7650,184,234900
131,30,6,3,1,4,88.7,870,1786.8,17100,304,519750
131,31,7,3,16,78,2299.7,21930,1200.67,11700,210,351000
131,32,8,3,1,8,4100.7,39540,1159.6,11250,180,337500
131,33,9,3,1,8,3904.1,38960,897.06,8550,151,257850
131,34,10,3,1,8,2980.7,30150,1013.44,9900,150,297000
131,35,11,3,1,3,1979.5,19560,3062.15,30870,235,878940
131,36,12,3,9,49,1733.1,17310,2657.28,26100,331,763200
131,37,1,4,1,8,458.1,4560,2764.56,27000,240,779850
131,38,2,4,9,49,944.3,9295,6159.4,60150,375,1723950
131,39,3,4,9,49,4710.7,46945,2466.4,24300,299,717300
131,4,4,1,1,8,441.1,4320,596.76,5850,145,170550
131,40,4,4,1,8,6702.1,67170,2143.78,21450,392,671850
131,41,5,4,1,8,1556.4,15170,770.79,7650,180,229500
131,43,7,4,16,78,196.3,1890,2653.13,26460,519,803970
131,44,8,4,1,8,1212.7,12120,1030.62,10050,212,304650
131,45,9,4,1,8,6979.6,69420,850.16,8310,215,253770
131,46,10,4,1,8,4334.9,43920,815.07,8100,214,248400
131,47,11,4,1,8,2321.1,22950,2019.96,19800,115,557100
131,48,12,4,1,8,385.1,3765,2854.81,27810,378,790020
131,5,5,1,12,63,112.4,1080,366.36,3600,115,103050
131,50,2,5,1,8,931.4,9180,3801.61,37170,478,1043280
131,51,3,5,1,8,903.6,8880,2089.56,20460,318,578220
131,9,9,1,1,8,2881.5,27870,563.52,5400,151,162000
132,7,7,1,1,4,191.7,1890,355.07,3200,58,92800
133,12,12,1,7,22,68.1,900,68.1,900,22,19800
133,13,1,2,7,22,117.3,1530,115.35,1530,44,33660
135,28,4,3,14,69,234,3450,10.85,150,20,3000
136,23,11,2,17,82,258.1,3990,174.42,2700,36,48600
136,24,12,2,17,82,1000.5,15510,403.25,6150,92,112200
136,25,1,3,7,38,285.5,4190,256.8,3900,56,70800
137,36,12,3,2,9,596.6,4590,611.94,4590,116,133110
137,37,1,4,2,9,409,3060,258.66,1800,58,52200
137,38,2,4,2,9,1000.49,7500,307.3,2250,87,65250
137,39,3,4,2,9,340,2580,1193.21,8880,58,257520
137,41,5,4,14,76,35.6,270,59.19,450,32,14400
137,42,6,4,14,76,706.4,5170,61.5,450,32,14400
137,45,9,4,2,9,341.7,2550,788.19,5850,90,175500
138,36,12,3,2,9,975.4,7338,989.7,7230,116,209670
138,37,1,4,2,9,979.5,7035,264.22,1800,58,52200
138,38,2,4,2,9,955,7170,986.66,6750,87,195750
138,39,3,4,2,9,584.6,4335,1283.24,9510,116,275790
138,45,9,4,2,9,349.2,2580,507.01,4050,30,121500
138,51,3,5,2,9,438.6,3270,910.8,6750,30,202500
139,36,12,3,2,9,711.9,5280,720.48,5280,116,153120
139,37,1,4,2,9,914.6,6086,483.14,3150,58,91350
139,38,2,4,2,9,324.1,2430,530.61,3600,58,104400
139,39,3,4,2,9,869.1,6720,1099.2,8400,87,243600
14,24,12,2,6,16,46.3,420,236.488,1950,93,60450
14,25,1,3,14,75,509.4,4425,196.67,1650,94,51600
14,28,4,3,1,8,694.2,5880,108.22,900,65,29250
14,36,12,3,6,21,477.1,4350,106.3,900,65,29250
14,37,1,4,14,69,903.3,7500,159.55,1380,105,45300
14,38,2,4,14,72,34,270,198.888,1650,98,53550
14,43,7,4,14,76,0.6,0,112.514,960,115,32250
14,46,10,4,1,8,109.9,930,56.38,450,32,14400
14,47,11,4,14,72,414.9,3510,52.7,450,34,15300
14,51,3,5,14,69,221.4,1950,229.14,1950,165,64350
140,36,12,3,2,9,680.5,5070,811.75,6000,116,174000
140,38,2,4,2,9,861.5,6435,801.1,5850,87,169650
141,36,12,3,2,9,637.7,4710,661.02,4710,87,136590
141,37,1,4,2,9,900,6240,458.6,3150,58,91350
141,38,2,4,2,9,989.2,7340,657.67,4500,58,130500
141,39,3,4,2,9,463.9,3480,475.21,3600,29,104400
142,36,12,3,2,9,501.3,3720,506.03,3690,116,107010
142,37,1,4,2,9,2692.1,19620,1107.28,8100,58,234900
142,38,2,4,2,9,674.8,5040,496.11,3600,29,104400
142,42,6,4,2,9,62.3,480,1253.84,9000,30,270000
142,43,7,4,1,8,990.6,7500,1109.94,8160,363,269370
